"Dark chamber: optode #1, serial no. 293"																							
"Light chamber: optode #2, serial no. 294"																							
																							
																							
Day (6/23/2012 + )	Hour	Min	Time	Timestamp				DO_1 (µM) (dark)		DO_1 (% sat)		"DO_1 (Temp, deg C)"		DO_2 (µM) (light)		DO_2 (% sat)		"DO_2 (Temp, deg C)"					
3	15	36	102	72	361017	92304	5728	329945	84381	5738													
3	15	38	102	72	362242	92620	5729	330147	84434	5738													
3	15	40	102	72	360544	92189	5730	330438	84509	5739													
3	15	42	102	72	361254	92372	5731	330451	84516	5740													
3	15	44	102	72	360719	92237	5731	330618	84561	5741													
3	15	46	102	72	361152	92351	5733	330611	84563	5743													
3	15	48	102	72	361419	92423	5734	331852	84885	5745													
3	15	50	102	72	361635	92481	5735	331011	84674	5747													
3	15	52	102	72	361241	92382	5736	331399	84777	5748													
3	15	54	102	72	361951	92564	5736	330354	84512	5750													
3	15	56	102	72	360505	92196	5737	330698	84602	5751													
3	15	58	102	72	361278	92396	5738	331088	84704	5752													
3	16	0	102	72	361137	92362	5739	331160	84724	5752													
3	16	2	102	72	361134	92364	5740	331190	84736	5754													
3	16	4	102	72	361497	92460	5742	331732	84877	5756													
3	16	6	102	72	361347	92426	5743	330470	84559	5758													
3	16	8	102	72	361533	92475	5744	331194	84747	5759													
3	16	10	102	72	361127	92373	5745	331485	84824	5760													
3	16	12	102	72	361955	92584	5745	330437	84557	5761													
3	16	14	102	72	361523	92475	5745	331528	84838	5762													
3	16	16	102	72	360855	92303	5745	331698	84883	5762													
3	16	18	102	72	361184	92389	5745	329926	84432	5763													
3	16	20	102	72	361635	92508	5747	330242	84516	5765													
3	16	22	102	72	361454	92466	5749	330946	84700	5766													
3	16	24	102	72	360948	92341	5751	330927	84699	5769													
3	16	26	102	72	361479	92481	5752	331681	84896	5770													
3	16	28	102	72	360735	92295	5754	331199	84777	5772													
3	16	30	102	72	361758	92559	5755	331693	84907	5774													
3	16	32	102	72	361812	92574	5756	331115	84762	5775													
3	16	34	102	72	361807	92574	5756	331544	84874	5776													
3	16	36	102	72	361463	92488	5757	331388	84837	5778													
3	16	38	102	72	361288	92445	5758	330577	84631	5779													
3	16	40	102	72	361924	92610	5759	331541	84882	5780													
3	16	42	102	72	362580	92780	5760	331106	84773	5781													
3	16	44	102	72	361607	92534	5761	331766	84945	5783													
3	16	46	102	72	362102	92661	5761	331251	84813	5783													
3	16	48	102	72	361703	92557	5760	331380	84842	5781													
3	16	50	102	72	361896	92604	5759	330937	84724	5779													
3	16	52	102	72	361179	92417	5758	330956	84723	5776													
3	16	54	102	72	361173	92415	5758	330843	84691	5775													
3	16	56	102	72	361034	92380	5758	330579	84620	5773													
3	16	58	102	72	360836	92333	5760	331641	84884	5769													
3	17	0	102	72	361769	92580	5763	331506	84848	5769													
3	17	2	102	72	360831	92348	5766	331391	84825	5772													
3	17	4	102	72	360847	92359	5769	332220	85045	5775													
3	17	6	102	72	360512	92274	5770	332310	85074	5778													
3	17	8	102	72	361406	92499	5768	332384	85091	5777													
3	17	10	102	72	361434	92504	5767	332123	85024	5777													
3	17	12	102	72	361708	92574	5767	331600	84892	5778													
3	17	14	102	72	361380	92491	5768	332317	85077	5779													
3	17	16	102	72	360793	92342	5768	332271	85067	5779													
3	17	18	102	72	361599	92550	5769	331266	84810	5780													
3	17	20	102	72	361688	92574	5769	330538	84624	5780													
3	17	22	102	72	360385	92242	5770	332614	85157	5781													
3	17	24	102	72	361399	92504	5771	332164	85044	5781													
3	17	26	102	72	360460	92264	5771	331811	84952	5781													
3	17	28	102	72	361206	92452	5770	332618	85156	5780													
3	17	30	102	72	360480	92262	5768	331999	84991	5777													
3	17	32	102	72	360411	92244	5768	331768	84928	5775													
3	17	34	102	72	361094	92422	5769	332341	85058	5767													
3	17	36	102	72	360913	92380	5771	332399	85082	5771													
3	17	38	102	72	360398	92253	5773	333154	85278	5773													
3	17	40	102	72	360632	92317	5775	332148	85024	5774													
3	17	42	102	72	360719	92342	5776	332795	85195	5777													
3	17	44	102	72	360974	92410	5777	332322	85077	5778													
3	17	46	102	72	361050	92432	5778	332185	85047	5780													
3	17	48	102	72	361145	92457	5778	332915	85239	5783													
3	17	50	102	72	360503	92295	5780	332262	85078	5786													
3	17	52	102	72	360632	92327	5779	331643	84919	5785													
3	17	54	102	72	361118	92446	5777	332560	85151	5784													
3	17	56	102	72	361253	92474	5774	332060	85016	5781													
3	17	58	102	72	360522	92285	5773	332534	85128	5777													
3	18	0	102	72	361328	92491	5773	332327	85062	5771													
3	18	2	102	72	361536	92544	5773	331918	84961	5772													
3	18	4	102	72	360436	92263	5773	332452	85100	5773													
3	18	6	102	72	361053	92425	5775	332209	85041	5775													
3	18	8	102	72	360724	92346	5777	331746	84925	5776													
3	18	10	102	72	360594	92317	5779	331830	84948	5777													
3	18	12	102	72	360520	92299	5779	331597	84889	5777													
3	18	14	102	72	360391	92262	5778	331957	84979	5776													
3	18	16	102	72	360431	92271	5777	331336	84820	5776													
3	18	18	102	72	359432	92014	5777	332014	84995	5777													
3	18	20	102	72	360562	92303	5777	331485	84860	5777													
3	18	22	102	72	361645	92577	5775	332423	85097	5775													
3	18	24	102	72	360733	92340	5774	330165	84514	5773													
3	18	26	102	72	360638	92309	5771	330906	84695	5769													
3	18	28	102	72	361153	92437	5769	330727	84642	5766													
3	18	30	102	72	361579	92541	5767	331203	84741	5755													
3	18	32	102	72	360608	92292	5767	331365	84779	5753													
3	18	34	102	72	361326	92473	5766	332053	84941	5747													
3	18	36	102	72	360686	92308	5765	330938	84651	5745													
3	18	38	102	72	361539	92525	5765	332213	84975	5744													
3	18	40	102	72	361303	92458	5762	330394	84505	5742													
3	18	42	102	72	360371	92213	5759	331572	84803	5740													
3	18	44	102	72	361042	92376	5755	330972	84641	5736													
3	18	46	102	72	361783	92559	5753	330555	84505	5723													
3	18	48	102	72	360984	92346	5749	330834	84545	5708													
3	18	50	102	72	360657	92255	5746	329944	84305	5702													
3	18	52	102	72	359683	91999	5743	330940	84547	5696													
3	18	54	102	72	360149	92113	5740	331156	84582	5687													
3	18	56	102	72	359008	91812	5737	330280	84355	5685													
3	18	58	102	72	358402	91650	5734	330544	84421	5685													
3	19	0	102	72	359005	91794	5729	329847	84231	5679													
3	19	2	102	72	358396	91626	5724	329218	84063	5676													
3	19	4	102	72	358456	91629	5719	328914	83973	5670													
3	19	6	102	72	358837	91711	5712	330221	84283	5659													
3	19	8	102	72	358575	91632	5707	328775	83885	5645													
3	19	10	102	72	358591	91621	5701	330048	84171	5627													
3	19	12	102	72	358844	91671	5694	329271	83936	5610													
3	19	14	102	72	359199	91745	5687	329488	83970	5600													
3	19	16	102	72	358969	91672	5681	328968	83815	5590													
3	19	18	102	72	359572	91811	5675	328228	83629	5591													
3	19	20	102	72	360281	91979	5669	328977	83821	5591													
3	19	22	102	72	359602	91793	5664	328002	83563	5587													
3	19	24	102	72	359174	91673	5659	329288	83884	5584													
3	19	26	102	72	360394	91973	5654	327998	83545	5579													
3	19	28	102	72	360921	92098	5650	329180	83836	5574													
3	19	30	102	72	360494	91978	5645	328881	83745	5567													
3	19	32	102	72	360391	91943	5642	329004	83766	5563													
3	19	34	102	72	360409	91940	5639	328813	83710	5559													
3	19	36	102	72	360372	91919	5634	328272	83562	5554													
3	19	38	102	72	359502	91690	5630	328363	83583	5553													
3	19	40	102	72	359819	91760	5626	329048	83751	5550													
3	19	42	102	72	360241	91861	5623	328207	83533	5549													
3	19	44	102	72	360711	91972	5619	327912	83452	5545													
3	19	46	102	72	359806	91732	5616	329088	83745	5543													
3	19	48	102	72	359617	91672	5610	328196	83509	5538													
3	19	50	102	72	360177	91806	5606	328342	83539	5535													
3	19	52	102	72	359871	91719	5603	328588	83597	5533													
3	19	54	102	72	360517	91876	5600	327533	83326	5532													
3	19	56	102	72	359765	91675	5595	328347	83527	5529													
3	19	58	102	72	361133	92015	5592	327981	83428	5526													
3	20	0	102	72	360103	91745	5589	327473	83291	5523													
3	20	2	102	72	360398	91808	5583	328138	83449	5517													
3	20	4	102	72	359929	91678	5579	327155	83190	5513													
3	20	6	102	72	360555	91823	5573	328031	83402	5508													
3	20	8	102	72	359837	91629	5568	328044	83390	5501													
3	20	10	102	72	360654	91825	5563	327295	83181	5492													
3	20	12	102	72	360716	91831	5559	328375	83446	5488													
3	20	14	102	72	360482	91764	5556	327351	83145	5469													
3	20	16	102	72	360022	91643	5554	328527	83445	5469													
3	20	18	102	72	360516	91765	5552	327849	83279	5472													
3	20	20	102	72	360405	91735	5552	328232	83379	5473													
3	20	22	102	72	361029	91894	5552	328756	83523	5478													
3	20	24	102	72	361003	91889	5552	328614	83494	5482													
3	20	26	102	72	360602	91788	5553	328139	83382	5486													
3	20	28	102	72	360032	91644	5553	327900	83327	5489													
3	20	30	102	72	359331	91465	5553	327777	83301	5491													
3	20	32	102	72	359840	91590	5551	328125	83394	5493													
3	20	34	102	72	359191	91420	5549	328249	83428	5494													
3	20	36	102	72	359065	91384	5547	328090	83391	5496													
3	20	38	102	72	359853	91581	5546	327373	83212	5497													
3	20	40	102	72	359309	91438	5544	328527	83506	5498													
3	20	42	102	72	360571	91757	5543	327443	83232	5498													
3	20	44	102	72	360295	91684	5542	327203	83171	5499													
3	20	46	102	72	360378	91705	5541	327684	83297	5500													
3	20	48	102	72	359965	91601	5542	327629	83288	5503													
3	20	50	102	72	360102	91641	5545	327516	83266	5506													
3	20	52	102	72	359854	91586	5548	327638	83307	5510													
3	20	54	102	72	360711	91813	5551	328390	83506	5514													
3	20	56	102	72	360759	91831	5554	327929	83397	5518													
3	20	58	102	72	360633	91799	5554	328250	83486	5521													
3	21	0	102	72	360649	91804	5554	328665	83596	5524													
3	21	2	102	72	360817	91844	5554	327088	83200	5526													
3	21	4	102	72	361022	91898	5554	328109	83465	5528													
3	21	6	102	72	360569	91783	5554	327743	83377	5531													
3	21	8	102	72	360692	91814	5554	328591	83596	5532													
3	21	10	102	72	360991	91891	5554	326828	83153	5535													
3	21	12	102	72	360208	91693	5555	327388	83300	5537													
3	21	14	102	72	360495	91765	5554	328267	83524	5537													
3	21	16	102	72	359956	91627	5554	327563	83347	5538													
3	21	18	102	72	360843	91848	5552	327557	83343	5537													
3	21	20	102	72	360177	91677	5551	327361	83292	5537													
3	21	22	102	72	360570	91774	5550	326634	83105	5535													
3	21	24	102	72	360566	91767	5548	327126	83222	5532													
3	21	26	102	72	360990	91868	5545	326963	83172	5528													
3	21	28	102	72	360755	91798	5541	326620	83071	5521													
3	21	30	102	72	360440	91707	5536	327216	83205	5513													
3	21	32	102	72	360754	91773	5530	327457	83243	5502													
3	21	34	102	72	360541	91710	5526	326845	83066	5492													
3	21	36	102	72	360652	91728	5522	326859	83050	5482													
3	21	38	102	72	360355	91648	5520	326845	83022	5471													
3	21	40	102	72	360247	91619	5519	326705	82974	5465													
3	21	42	102	72	359512	91433	5519	326809	82995	5463													
3	21	44	102	72	360066	91573	5519	327335	83133	5465													
3	21	46	102	72	360076	91575	5519	327127	83085	5467													
3	21	48	102	72	359678	91473	5519	327544	83204	5473													
3	21	50	102	72	358868	91268	5519	328678	83499	5477													
3	21	52	102	72	359360	91395	5520	326923	83059	5479													
3	21	54	102	72	359414	91411	5521	327161	83129	5484													
3	21	56	102	72	359040	91317	5521	327110	83124	5487													
3	21	58	102	72	359117	91336	5521	327870	83323	5490													
3	22	0	102	72	359443	91419	5521	326826	83064	5493													
3	22	2	102	72	359186	91356	5522	327029	83122	5496													
3	22	4	102	72	359708	91490	5523	326961	83111	5499													
3	22	6	102	72	359319	91395	5524	326713	83056	5503													
3	22	8	102	72	359195	91370	5527	328114	83419	5506													
3	22	10	102	72	359088	91347	5529	326946	83132	5511													
3	22	12	102	72	359009	91325	5528	327190	83195	5511													
3	22	14	102	72	359807	91522	5525	327134	83180	5511													
3	22	16	102	72	359535	91444	5522	327358	83230	5508													
3	22	18	102	72	359809	91508	5519	326137	82910	5503													
3	22	20	102	72	359724	91480	5517	326561	83004	5497													
3	22	22	102	72	359542	91431	5515	326145	82858	5478													
3	22	24	102	72	360326	91627	5514	327587	83223	5477													
3	22	26	102	72	360318	91622	5513	326800	83029	5480													
3	22	28	102	72	360062	91556	5512	326627	82986	5480													
3	22	30	102	72	360459	91657	5512	326703	83007	5481													
3	22	32	102	72	360196	91589	5512	326814	83034	5481													
3	22	34	102	72	360295	91612	5511	326482	82951	5481													
3	22	36	102	72	360431	91643	5509	326374	82923	5481													
3	22	38	102	72	360165	91574	5509	326341	82915	5481													
3	22	40	102	72	360202	91584	5509	326782	83031	5483													
3	22	42	102	72	360001	91535	5510	327237	83151	5485													
3	22	44	102	72	360568	91677	5509	326883	83060	5485													
3	22	46	102	72	360194	91579	5508	327063	83106	5485													
3	22	48	102	72	360585	91673	5506	327930	83324	5484													
3	22	50	102	72	360354	91607	5502	326665	82995	5480													
3	22	52	102	72	360341	91598	5500	326693	82999	5478													
3	22	54	102	72	359975	91498	5497	326049	82828	5475													
3	22	56	102	72	359956	91487	5494	326337	82891	5470													
3	22	58	102	72	359951	91474	5489	327266	83108	5461													
3	23	0	102	72	360276	91543	5484	327751	83180	5437													
3	23	2	102	72	359614	91359	5477	328126	83198	5401													
3	23	4	102	72	359940	91429	5471	328154	83211	5404													
3	23	6	102	72	359218	91231	5465	326992	82903	5398													
3	23	8	102	72	359122	91194	5460	326907	82866	5390													
3	23	10	102	72	358783	91093	5453	326032	82606	5372													
3	23	12	102	72	358841	91097	5449	326775	82771	5361													
3	23	14	102	72	358629	91035	5445	326558	82713	5360													
3	23	16	102	72	358996	91117	5441	325283	82365	5348													
3	23	18	102	72	358401	90959	5437	326770	82735	5345													
3	23	20	102	72	358698	91024	5433	326713	82716	5343													
3	23	22	102	72	358623	91001	5431	326325	82622	5345													
3	23	24	102	72	359197	91143	5430	326731	82727	5346													
3	23	26	102	72	359233	91150	5429	326211	82601	5348													
3	23	28	102	72	359142	91123	5427	327182	82843	5346													
3	23	30	102	72	359887	91312	5427	326329	82629	5348													
3	23	32	102	72	359284	91159	5427	326372	82646	5350													
3	23	34	102	72	359407	91192	5428	326402	82661	5354													
3	23	36	102	72	359107	91118	5429	326580	82718	5359													
3	23	38	102	72	359407	91195	5429	326087	82604	5365													
3	23	40	102	72	359316	91175	5430	326011	82597	5371													
3	23	42	102	72	358824	91053	5432	326059	82621	5376													
3	23	44	102	72	359677	91271	5432	326144	82652	5381													
3	23	46	102	72	360191	91407	5435	326709	82809	5387													
3	23	48	102	72	360117	91397	5439	326271	82714	5394													
3	23	50	102	72	360130	91405	5441	327014	82916	5401													
3	23	52	102	72	359431	91230	5442	327518	83054	5406													
3	23	54	102	72	360313	91454	5442	327394	83031	5410													
3	23	56	102	72	359683	91290	5440	325873	82647	5411													
3	23	58	102	72	360714	91546	5438	326328	82760	5409													
4	0	0	102	72	360210	91411	5435	325029	82425	5407													
4	0	2	102	72	360430	91458	5431	326430	82766	5400													
4	0	4	102	72	359711	91269	5428	326062	82662	5395													
4	0	6	102	72	360107	91360	5424	324982	82368	5386													
4	0	8	102	72	359802	91276	5421	326402	82714	5379													
4	0	10	102	72	359685	91239	5418	326174	82642	5372													
4	0	12	102	72	360292	91384	5414	325698	82514	5369													
4	0	14	102	72	360061	91319	5411	325553	82471	5366													
4	0	16	102	72	360236	91356	5408	326016	82580	5362													
4	0	18	102	72	359937	91274	5406	325337	82400	5358													
4	0	20	102	72	360239	91346	5404	326057	82576	5355													
4	0	22	102	72	360890	91512	5404	325384	82410	5357													
4	0	24	102	72	359417	91142	5406	326173	82617	5360													
4	0	26	102	72	359490	91170	5409	326234	82639	5364													
4	0	28	102	72	358731	90990	5415	326255	82654	5368													
4	0	30	102	72	358134	90854	5421	326977	82862	5380													
4	0	32	102	72	358297	90918	5431	326187	82704	5400													
4	0	34	102	72	358184	90919	5444	327418	83076	5428													
4	0	36	102	72	358626	91054	5454	326407	82873	5453													
4	0	38	102	72	358744	91100	5461	326100	82841	5475													
4	0	40	102	72	359387	91263	5461	326113	82861	5483													
4	0	42	102	72	359116	91199	5462	326198	82895	5489													
4	0	44	102	72	359453	91283	5462	325272	82664	5491													
4	0	46	102	72	359851	91382	5461	326340	82939	5492													
4	0	48	102	72	359625	91324	5461	325952	82844	5494													
4	0	50	102	72	359640	91336	5464	326268	82932	5498													
4	0	52	102	72	360374	91529	5467	325928	82855	5502													
4	0	54	102	72	360747	91637	5473	326077	82913	5512													
4	0	56	102	72	360612	91620	5480	325296	82738	5523													
4	0	58	102	72	360985	91722	5483	326448	83046	5530													
4	1	0	102	72	361010	91728	5483	326027	82941	5531													
4	1	2	102	72	360471	91585	5480	326655	83096	5529													
4	1	4	102	72	360912	91697	5480	326136	82956	5525													
4	1	6	102	72	361251	91782	5480	325068	82675	5520													
4	1	8	102	72	360769	91657	5479	325861	82862	5514													
4	1	10	102	72	360256	91525	5478	325888	82857	5508													
4	1	12	102	72	361218	91766	5476	325766	82813	5502													
4	1	14	102	72	360037	91464	5476	325552	82751	5498													
4	1	16	102	72	360617	91609	5475	325708	82776	5491													
4	1	18	102	72	360407	91555	5474	324941	82568	5485													
4	1	20	102	72	359888	91423	5474	326106	82857	5482													
4	1	22	102	72	360450	91568	5476	326359	82916	5479													
4	1	24	102	72	360507	91585	5476	325768	82763	5478													
4	1	26	102	72	360121	91487	5476	326043	82830	5477													
4	1	28	102	72	360071	91473	5476	325292	82639	5476													
4	1	30	102	72	360249	91516	5475	325511	82694	5476													
4	1	32	102	72	360618	91608	5474	326098	82841	5475													
4	1	34	102	72	359796	91396	5473	326339	82897	5473													
4	1	36	102	72	360542	91582	5472	325411	82657	5471													
4	1	38	102	72	360847	91657	5470	326338	82881	5465													
4	1	40	102	72	359876	91409	5470	326592	82945	5465													
4	1	42	102	72	360310	91522	5471	326175	82839	5465													
4	1	44	102	72	360635	91611	5474	325258	82606	5465													
4	1	46	102	72	360300	91543	5481	326534	82944	5472													
4	1	48	102	72	360278	91556	5489	326566	82971	5481													
4	1	50	102	72	360395	91601	5495	327402	83214	5495													
4	1	52	102	72	361022	91772	5500	327735	83329	5509													
4	1	54	102	72	361049	91794	5507	327707	83359	5526													
4	1	56	102	72	360812	91753	5515	326785	83153	5540													
4	1	58	102	72	361012	91809	5517	326073	82993	5550													
4	2	0	102	72	361700	91988	5519	326482	83108	5555													
4	2	2	102	72	361088	91830	5518	326751	83177	5555													
4	2	4	102	72	361239	91862	5515	326447	83094	5553													
4	2	6	102	72	360298	91619	5514	326696	83151	5550													
4	2	8	102	72	360727	91727	5513	326414	83070	5545													
4	2	10	102	72	360739	91728	5512	326459	83071	5541													
4	2	12	102	72	360445	91647	5510	326539	83077	5534													
4	2	14	102	72	360771	91727	5508	326214	82954	5515													
4	2	16	102	72	360784	91731	5509	327318	83235	5515													
4	2	18	102	72	360254	91605	5513	326600	83062	5519													
4	2	20	102	72	359911	91534	5519	326561	83061	5524													
4	2	22	102	72	359660	91484	5525	326985	83178	5528													
4	2	24	102	72	359486	91453	5531	327130	83234	5537													
4	2	26	102	72	359629	91495	5533	326646	83125	5543													
4	2	28	102	72	360357	91684	5535	328151	83520	5549													
4	2	30	102	72	359597	91492	5536	327336	83320	5553													
4	2	32	102	72	360143	91631	5536	326535	83120	5554													
4	2	34	102	72	360065	91612	5536	327917	83473	5555													
4	2	36	102	72	360523	91726	5535	328132	83527	5555													
4	2	38	102	72	359505	91463	5533	326558	83122	5552													
4	2	40	102	72	360421	91695	5533	326247	83039	5551													
4	2	42	102	72	360773	91783	5532	326401	83073	5548													
4	2	44	102	72	360116	91616	5532	326598	83120	5547													
4	2	46	102	72	359945	91575	5533	327029	83224	5544													
4	2	48	102	72	359589	91490	5536	326607	83117	5544													
4	2	50	102	72	359654	91515	5539	326415	83071	5546													
4	2	52	102	72	360054	91626	5543	327009	83229	5549													
4	2	54	102	72	360003	91619	5546	328321	83570	5552													
4	2	56	102	72	359610	91525	5548	327173	83283	5555													
4	2	58	102	72	359738	91561	5550	328073	83518	5557													
4	3	0	102	72	360086	91651	5550	328200	83555	5560													
4	3	2	102	72	359980	91624	5550	328047	83519	5561													
4	3	4	102	72	359983	91626	5551	328165	83553	5563													
4	3	6	102	72	360367	91723	5551	328298	83590	5564													
4	3	8	102	72	359518	91508	5551	327611	83418	5566													
4	3	10	102	72	359212	91432	5552	327423	83373	5567													
4	3	12	102	72	360204	91685	5552	327907	83497	5568													
4	3	14	102	72	359249	91444	5553	327855	83485	5568													
4	3	16	102	72	359891	91603	5551	327473	83382	5565													
4	3	18	102	72	359971	91618	5549	327940	83494	5562													
4	3	20	102	72	360130	91655	5547	327757	83437	5557													
4	3	22	102	72	359348	91453	5546	326596	83121	5548													
4	3	24	102	72	359424	91476	5548	327704	83392	5542													
4	3	26	102	72	359185	91427	5553	326816	83158	5539													
4	3	28	102	72	359723	91575	5557	327898	83445	5544													
4	3	30	102	72	359050	91410	5560	327801	83427	5547													
4	3	32	102	72	359441	91511	5561	327341	83314	5549													
4	3	34	102	72	358632	91302	5559	327010	83231	5550													
4	3	36	102	72	359333	91474	5557	327883	83451	5549													
4	3	38	102	72	359578	91524	5551	327580	83363	5544													
4	3	40	102	72	359063	91380	5546	327141	83238	5537													
4	3	42	102	72	358337	91180	5539	327659	83346	5526													
4	3	44	102	72	358982	91333	5534	326797	83059	5494													
4	3	46	102	72	359152	91365	5530	327771	83278	5481													
4	3	48	102	72	358897	91294	5527	327848	83280	5473													
4	3	50	102	72	360312	91649	5525	327125	83078	5464													
4	3	52	102	72	358630	91214	5522	326677	82956	5460													
4	3	54	102	72	359136	91338	5520	326399	82885	5460													
4	3	56	102	72	359484	91421	5517	326977	83033	5460													
4	3	58	102	72	359845	91510	5516	327444	83154	5462													
4	4	0	102	72	358912	91272	5516	326422	82903	5466													
4	4	2	102	72	358357	91138	5519	326868	83026	5470													
4	4	4	102	72	358738	91241	5522	326790	83013	5474													
4	4	6	102	72	359081	91328	5522	327886	83297	5476													
4	4	8	102	72	357897	91026	5521	328017	83335	5478													
4	4	10	102	72	358603	91206	5521	327158	83123	5481													
4	4	12	102	72	358299	91138	5525	327915	83330	5488													
4	4	14	102	72	358861	91293	5530	327647	83278	5496													
4	4	16	102	72	358696	91257	5533	328174	83425	5502													
4	4	18	102	72	358407	91179	5531	328178	83430	5504													
4	4	20	102	72	358786	91270	5529	327713	83314	5505													
4	4	22	102	72	359363	91411	5526	326783	83078	5505													
4	4	24	102	72	359010	91318	5525	326689	83053	5504													
4	4	26	102	72	359619	91467	5522	325895	82846	5502													
4	4	28	102	72	358587	91201	5521	326825	83078	5500													
4	4	30	102	72	358558	91188	5519	326085	82883	5497													
4	4	32	102	72	358959	91287	5517	326660	83027	5495													
4	4	34	102	72	358577	91192	5518	327009	83101	5489													
4	4	36	102	72	359015	91310	5521	327305	83172	5487													
4	4	38	102	72	358447	91167	5522	328117	83381	5488													
4	4	40	102	72	358796	91251	5520	327038	83109	5489													
4	4	42	102	72	358918	91275	5517	326825	83055	5489													
4	4	44	102	72	358865	91256	5514	327450	83211	5488													
4	4	46	102	72	359119	91314	5512	326671	83009	5486													
4	4	48	102	72	358911	91253	5508	327372	83178	5482													
4	4	50	102	72	359414	91374	5505	327049	83079	5474													
4	4	52	102	72	359155	91299	5501	327183	83101	5468													
4	4	54	102	72	358967	91245	5499	327261	83119	5467													
4	4	56	102	72	359388	91345	5496	326487	82914	5463													
4	4	58	102	72	359464	91360	5494	326536	82923	5462													
4	5	0	102	72	358530	91116	5491	325862	82743	5457													
4	5	2	102	72	358668	91147	5489	325787	82719	5455													
4	5	4	102	72	358747	91165	5488	327578	83174	5455													
4	5	6	102	72	359305	91315	5492	326362	82866	5456													
4	5	8	102	72	358568	91135	5495	326874	82987	5451													
4	5	10	102	72	359078	91264	5494	327395	83113	5448													
4	5	12	102	72	358253	91049	5492	326677	82931	5449													
4	5	14	102	72	359010	91232	5488	326865	82978	5448													
4	5	16	102	72	358617	91125	5485	326384	82857	5449													
4	5	18	102	72	358285	91046	5487	326934	83007	5453													
4	5	20	102	72	358455	91113	5498	327575	83175	5456													
4	5	22	102	72	358554	91192	5521	326660	83022	5493													
4	5	24	102	72	358076	91095	5531	326727	83094	5519													
4	5	26	102	72	359106	91376	5539	327565	83343	5536													
4	5	28	102	72	359341	91428	5536	326981	83202	5540													
4	5	30	102	72	359373	91421	5530	326464	83065	5537													
4	5	32	102	72	359442	91430	5526	326798	83145	5534													
4	5	34	102	72	359256	91373	5522	326307	83008	5529													
4	5	36	102	72	359738	91490	5520	326273	82988	5524													
4	5	38	102	72	359798	91502	5518	326171	82952	5519													
4	5	40	102	72	359423	91401	5516	326484	83004	5506													
4	5	42	102	72	359920	91522	5513	326392	82967	5499													
4	5	44	102	72	359076	91296	5509	326464	82970	5492													
4	5	46	102	72	358732	91198	5504	326944	83052	5473													
4	5	48	102	72	358986	91249	5498	326604	82905	5445													
4	5	50	102	72	358929	91225	5494	326583	82905	5447													
4	5	52	102	72	359117	91272	5494	326937	83007	5453													
4	5	54	102	72	359076	91271	5498	325961	82756	5451													
4	5	56	102	72	358821	91221	5504	327105	83050	5453													
4	5	58	102	72	359154	91318	5509	327071	83062	5463													
4	6	0	102	72	358895	91266	5515	326836	83029	5475													
4	6	2	102	72	359645	91465	5519	327118	83119	5484													
4	6	4	102	72	358820	91265	5523	327606	83258	5491													
4	6	6	102	72	359160	91351	5523	326638	83020	5495													
4	6	8	102	72	359676	91479	5521	326632	83021	5496													
4	6	10	102	72	358715	91227	5518	326507	82987	5495													
4	6	12	102	72	359642	91457	5516	326994	83105	5492													
4	6	14	102	72	358554	91178	5515	325753	82789	5492													
4	6	16	102	72	359372	91394	5518	325558	82735	5490													
4	6	18	102	72	358995	91310	5523	326759	83046	5493													
4	6	20	102	72	359541	91459	5527	327272	83186	5497													
4	6	22	102	72	358377	91161	5527	327089	83146	5500													
4	6	24	102	72	359617	91477	5527	327142	83168	5504													
4	6	26	102	72	359408	91434	5531	327194	83196	5511													
4	6	28	102	72	358974	91331	5535	327633	83318	5516													
4	6	30	102	72	358776	91276	5533	327129	83193	5518													
4	6	32	102	72	358945	91312	5529	326973	83152	5517													
4	6	34	102	72	358909	91296	5527	326241	82963	5516													
4	6	36	102	72	358800	91262	5524	326998	83150	5513													
4	6	38	102	72	358578	91207	5525	326355	82986	5513													
4	6	40	102	72	358022	91074	5528	328644	83556	5507													
4	6	42	102	72	358110	91104	5531	327038	83157	5512													
4	6	44	102	72	358339	91172	5536	327263	83231	5519													
4	6	46	102	72	358244	91155	5539	327570	83322	5526													
4	6	48	102	72	358121	91128	5540	327885	83417	5532													
4	6	50	102	72	358448	91216	5542	327254	83270	5539													
4	6	52	102	72	357927	91088	5544	327221	83277	5546													
4	6	54	102	72	358477	91238	5549	327855	83451	5552													
4	6	56	102	72	358440	91231	5550	328295	83568	5554													
4	6	58	102	72	358451	91231	5549	327848	83457	5556													
4	7	0	102	72	358360	91209	5549	327480	83371	5559													
4	7	2	102	72	358213	91179	5552	327200	83306	5562													
4	7	4	102	72	358776	91329	5555	327397	83364	5566													
4	7	6	102	72	358667	91307	5558	327223	83327	5569													
4	7	8	102	72	358207	91194	5560	326974	83271	5573													
4	7	10	102	72	359066	91417	5562	327293	83360	5577													
4	7	12	102	72	358127	91182	5563	327742	83481	5579													
4	7	14	102	72	358444	91267	5565	327927	83536	5583													
4	7	16	102	72	357936	91143	5567	326958	83297	5587													
4	7	18	102	72	358427	91274	5570	327062	83332	5591													
4	7	20	102	72	357967	91161	5572	327178	83371	5595													
4	7	22	102	72	358329	91260	5574	327194	83386	5600													
4	7	24	102	72	358210	91239	5578	327060	83361	5605													
4	7	26	102	72	359077	91468	5582	327658	83531	5613													
4	7	28	102	72	358736	91396	5588	329158	83935	5623													
